stream,section,date,start,stop,agency,crew,watervis,cloud,wind,weather,survey notes,reddID,clusterID,photoID,WPT,history,change,type,sup,propsup,fish,age,pottemp,PL,PW,TL,TW1,TW2,excavation,cover,covertype,comments
upper,5,2019-07-07,13:30,14:05,UW,"LMB, JRB, NMH",Good,6,moderate,sun,NA,U-R-055,,20190707_133258.jpg,NA,new,,test,0,0,No,1,NA,44,47,32,27,NA,NA,,,NA
upper,5,2019-07-07,13:30,14:05,UW,"LMB, JRB, NMH",Good,6,moderate,sun,NA,U-R-056,,20190707_133743.jpg,NA,new,,test,0,0,No,1,NA,31,25,42,37,NA,NA,,,NA
upper,5,2019-07-07,13:30,14:05,UW,"LMB, JRB, NMH",Good,6,moderate,sun,NA,U-R-057,,20190707_134040.jpg,NA,new,,test,0,0,No,1,NA,51,50,190,51,49,NA,,,NA
upper,5,2019-07-07,13:30,14:05,UW,"LMB, JRB, NMH",Good,6,moderate,sun,NA,U-R-058,,20190707_134548.jpg,NA,new,,TRUE,0,0,no,1,NA,44,41,31,31,NA,NA,,,Very tall/pointy tailspill
upper,6,2019-07-07,13:30,14:05,UW,"LMB, JRB, NMH",Good,6,moderate,sun,NA,U-R-059,,20190707_135358.jpg,NA,new,,TRUE,0,0,no,1,NA,44,43,52,36,37,NA,,,NA
upper,6,2019-07-07,13:30,14:05,UW,"LMB, JRB, NMH",Good,6,moderate,sun,NA,U-R-060,,20190707_135911.jpg,NA,new,,test,0,0,No,1,NA,35,37,20,55,NA,NA,,,NA
lower,1,2019-07-09,9:30,10:06,UW,"LMB, JRB, NMH",Good,3,light,sun,NA,L-R-032,,20190709_093622.jpg,NA,repeat,,TRUE,0,0,no,2,NA,43,56,72,65,61,NA,,,NA
lower,2,2019-07-09,9:30,10:06,UW,"LMB, JRB, NMH",Good,3,light,sun,NA,L-R-001,L-CL-001,NA,NA,repeat,,TRUE,1,0,No,4,NA,NA,NA,NA,NA,NA,NA,,,NA
lower,2,2019-07-09,9:30,10:06,UW,"LMB, JRB, NMH",Good,3,light,sun,NA,L-R-002,L-CL-001,NA,NA,repeat,,test,1,0,No,4,NA,NA,NA,NA,NA,NA,NA,,,NA
lower,2,2019-07-09,9:30,10:06,UW,"LMB, JRB, NMH",Good,3,light,sun,NA,L-R-024,L-CL-001,20190709_094049.jpg,NA,repeat,,TRUE,1,0,no,2,NA,67,44,178,96,91,NA,,,NA
lower,2,2019-07-09,9:30,10:06,UW,"LMB, JRB, NMH",Good,3,light,sun,NA,L-R-006,,20190709_094247.jpg,NA,repeat,,test,0,0,No,2,NA,27,32,34,31,NA,NA,,,NA
lower,2,2019-07-09,9:30,10:06,UW,"LMB, JRB, NMH",Good,3,light,sun,NA,L-R-007,,20190709_094517.jpg,NA,repeat,,TRUE,0,0,No,2,NA,36,23,54,40,44,excavated four handfulls- found eggs,,,"changed ""type"" after excavation"
lower,2,2019-07-09,9:30,10:06,UW,"LMB, JRB, NMH",Good,3,light,sun,NA,L-R-033,,20190709_094823.jpg,NA,repeat,,TRUE,0,0,no,2,NA,41,34,130,79,84,excavated 1 bucket- no eggs ,,,NA
lower,2,2019-07-09,9:30,10:06,UW,"LMB, JRB, NMH",Good,3,light,sun,NA,L-R-034,,20190709_095018.jpg,NA,repeat,,TRUE,0,0,no,2,NA,39,26,136,45,40,Excavated 1/2 bucket but flow was too fast- abandoned effort,,,NA
lower,2,2019-07-09,9:30,10:06,UW,"LMB, JRB, NMH",Good,3,light,sun,NA,L-R-005,L-CL-002,20190709_095647.jpg,NA,repeat,,TRUE,1,5,No,4,NA,NA,NA,NA,NA,NA,NA,,,scoured
lower,2,2019-07-09,9:30,10:06,UW,"LMB, JRB, NMH",Good,3,light,sun,NA,L-R-025,L-CL-002,20190709_095647.jpg,NA,repeat,,TRUE,1,3,No,4,NA,NA,NA,NA,NA,NA,NA,,,scoured
lower,2,2019-07-09,9:30,10:06,UW,"LMB, JRB, NMH",Good,3,light,sun,NA,L-R-019,L-CL-002,20190709_095647.jpg,NA,repeat,,TRUE,1,8,No,3,NA,23,32,NA,NA,NA,NA,,,NA
lower,2,2019-07-09,10:06,10:32,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,L-R-020,L-CL-002,20190709_095647.jpg,NA,repeat,,TRUE,1,5,No,3,NA,25,28,NA,NA,NA,NA,,,NA
lower,2,2019-07-09,10:06,10:32,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,L-R-042,L-CL-002,20190709_095647.jpg,NA,repeat,,TRUE,1,1,No,2,NA,31,51,100,65,56,NA,,,NA
lower,2,2019-07-09,10:06,10:32,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,L-R-043,L-CL-002,20190709_095647.jpg,NA,repeat,,TRUE,1,0,No,2,NA,42,36,88,NA,NA,NA,,,NA
lower,2,2019-07-09,10:06,10:32,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,L-R-035,,20190709_100631.jpg,NA,repeat,,test,0,0,No,2,NA,31,22,57,32,30,NA,,,NA
lower,2,2019-07-09,10:06,10:32,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,L-R-044,,20190709_100908.jpg,NA,repeat,,test,0,0,No,2,NA,34,43,61,41,32,NA,,,small test river right
lower,3,2019-07-09,10:06,10:32,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,L-R-026,L-CL-003,20190709_101224.jpg,NA,repeat,,TRUE,0,0,no,2,NA,35,28,185,46,56,NA,,,NA
lower,3,2019-07-09,10:06,10:32,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,L-R-046,L-CL-003,20190709_101447.jpg,NA,new,,test,0,0,No,1,NA,26,36,111,51,46,NA,,,NA
lower,3,2019-07-09,10:06,10:32,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,L-R-003,L-CL-004,20190709_101810.jpg,NA,repeat,,TRUE,1,1,No,2,NA,NA,NA,110,74,70,NA,,,NA
lower,3,2019-07-09,10:06,10:32,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,L-R-027,L-CL-004,20190709_101810.jpg,NA,repeat,,TRUE,1,0,no,2,NA,36,32,188,74,70,NA,,,NA
lower,3,2019-07-09,10:06,10:32,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,L-R-036,,20190709_102423.jpg,NA,repeat,,TRUE,0,0,no,2,NA,40,35,100,47,38,NA,,,NA
lower,3,2019-07-09,10:06,10:32,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,L-R-008,L-CL-005,20190709_103024.jpg,NA,repeat,,TRUE,1,3,No,3,NA,NA,NA,238,93,78,NA,,,shares a tailspill with L-R-oo9 and L-R-047
lower,3,2019-07-09,10:32,11:10,UW,"LMB, JRB, NMH",Good,1,Light,sun,NA,L-R-009,L-CL-005,20190709_103204.jpg,NA,repeat,,test,1,0,No,3,NA,NA,NA,238,93,78,NA,,,shared tailspill with L-R-008 and L-R-047
lower,3,2019-07-09,10:32,11:10,UW,"LMB, JRB, NMH",Good,1,Light,sun,NA,L-R-047,L-CL-005,20190709_103024.jpg,NA,new,,TRUE,1,0,No,1,NA,32,45,238,93,78,excavated 3/4 bucket- eggs found,,,Shared tailspill with L-R-008 and L-R-009
lower,3,2019-07-09,10:32,11:10,UW,"LMB, JRB, NMH",Good,1,Light,sun,NA,L-R-037,,20190709_103340.jpg,NA,repeat,,TRUE,0,0,no,2,NA,45,36,97,55,54,excavated 3/4 bucket- eggs found,,,NA
lower,3,2019-07-09,10:32,11:10,UW,"LMB, JRB, NMH",Good,1,Light,sun,NA,L-R-048,,20190709_103547.jpg,NA,new,,test,0,0,No,1,NA,22,32,48,36,NA,NA,,,NA
lower,4,2019-07-09,10:32,11:10,UW,"LMB, JRB, NMH",Good,1,Light,sun,NA,L-R-039,L-CL-006,20190709_104358.jpg,NA,repeat,,TRUE,1,4,no,2,NA,49,111,181,108,114,NA,,,"Potential activity, shares a tailspill with L-R-040"
lower,4,2019-07-09,10:32,11:10,UW,"LMB, JRB, NMH",Good,1,Light,sun,NA,L-R-040,L-CL-006,20190709_104358.jpg,NA,repeat,,TRUE,1,4,no,2,NA,35,38,181,108,114,NA,,,"Potential activity, shares a tailspill with L-R-039"
lower,4,2019-07-09,10:32,11:10,UW,"LMB, JRB, NMH",Good,1,Light,sun,NA,L-R-004,,20190709_104725.jpg,NA,repeat,,TRUE,0,0,No,2,NA,55,48,88,69,72,NA,,,NA
lower,4,2019-07-09,10:32,11:10,UW,"LMB, JRB, NMH",Good,1,Light,sun,NA,L-R-049,,20190709_105217.jpg,NA,new,,test,0,0,No,1,NA,39,28,38,36,NA,NA,,,NA
lower,4,2019-07-09,10:32,11:10,UW,"LMB, JRB, NMH",Good,1,Light,sun,NA,L-R-010,,20190709_105718.jpg,NA,repeat,,TRUE,0,0,no,2,NA,40,53,100,74,77,NA,,,NA
lower,5,2019-07-09,10:32,11:10,UW,"LMB, JRB, NMH",Good,1,Light,sun,NA,L-R-021,,20190709_110240.jpg,NA,repeat,,TRUE,0,0,no,2,NA,47,50,153,73,62,NA,,,NA
lower,5,2019-07-09,10:32,11:10,UW,"LMB, JRB, NMH",Good,1,Light,sun,NA,L-R-028,L-CL-007,20190709_110804.jpg,NA,repeat,,TRUE,0,0,no,3,NA,NA,NA,NA,NA,NA,NA,,,"no measurments taken, unclear dimensions and potentially many redds downstream"
lower,5,2019-07-09,11:10,11:37,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-050,,20190709_111325.jpg,NA,repeat,,TRUE,0,0,no,1,NA,53,39,125,78,80,NA,,,NA
lower,6,2019-07-09,11:10,11:37,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-011,L-CL-008,20190709_112039.jpg,NA,repeat,,TRUE,1,8,no,2,NA,41,36,NA,NA,NA,NA,,,NA
lower,6,2019-07-09,11:10,11:37,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-012,L-CL-008,20190709_112039.jpg,NA,repeat,,TRUE,1,8,no,2,NA,38,43,NA,NA,NA,NA,,,NA
lower,6,2019-07-09,11:10,11:37,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-022,L-CL-008,20190709_112039.jpg,NA,repeat,,TRUE,1,3,no,2,NA,48,48,129,144,161,NA,,,shares a tailspill with L-R-029
lower,6,2019-07-09,11:10,11:37,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-029,L-CL-008,20190709_112039.jpg,NA,repeat,,TRUE,1,0,no,2,NA,45,41,129,144,161,NA,,,shares a tailspill with L-R-022
lower,6,2019-07-09,11:10,11:37,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-013,,20190709_112427.jpg,NA,repeat,,test,0,0,No,2,NA,28,29,46,38,NA,NA,,,NA
lower,6,2019-07-09,11:10,11:37,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-030,L-CL-009,20190709_112612.jpg,NA,repeat,,TRUE,1,4,no,2,NA,43,44,194,77,63,NA,,,shared tailspill with L-R-031
lower,6,2019-07-09,11:10,11:37,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-031,L-CL-009,20190709_112612.jpg,NA,repeat,,TRUE,1,4,no,2,NA,44,65,194,77,63,NA,,,shared tailspill with L-R-030
lower,7,2019-07-09,11:10,11:37,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-014,L-CL-010,20190709_113325.jpg,NA,repeat,,TRUE,1,2,No,3,NA,NA,NA,274,NA,NA,NA,,,NA
lower,7,2019-07-09,11:10,11:37,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-015,L-CL-010,20190709_113325.jpg,NA,repeat,,TRUE,1,0,No,2,NA,57,45,244,99,75,NA,,,NA
lower,7,2019-07-09,11:10,11:37,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-051,L-CL-010,20190709_113325.jpg,NA,new,,test,1,0,No,1,NA,40,33,90,44,40,NA,,,NA
lower,7,2019-07-09,11:37,11:59,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-023,L-CL-010,20190709_113708.jpg,NA,repeat,,TRUE,1,0,No,2,NA,38,36,187,90,81,NA,,,NA
lower,7,2019-07-09,11:37,11:59,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-038,L-CL-011,20190709_114131.jpg,NA,repeat,,TRUE,1,4,No,2,NA,44,34,215,109,95,NA,,,shared tailspill with L-R-041
lower,7,2019-07-09,11:37,11:59,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-041,L-CL-011,20190709_114131.jpg,NA,repeat,,TRUE,1,4,No,2,NA,40,34,215,109,95,NA,,,shared tailspill with L-R-038
lower,7,2019-07-09,11:37,11:59,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-045,,20190709_114744.jpg,NA,repeat,,test,0,0,No,2,NA,35,29,91,53,57,NA,,,NA
lower,7,2019-07-09,11:37,11:59,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-016,,20190709_114744.jpg,NA,repeat,,TRUE,0,0,no,2,NA,40,39,103,66,74,NA,,,NA
lower,7,2019-07-09,11:37,11:59,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-017,,20190709_114955.jpg,NA,repeat,,TRUE,0,0,no,3,NA,NA,NA,NA,NA,NA,NA,,,NA
lower,7,2019-07-09,11:37,11:59,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,L-R-018,,20190709_115453.jpg,NA,repeat,,TRUE,0,0,no,2,NA,73,75,165,86,82,NA,,,NA
upper,1,2019-07-10,12:34,13:11,UW,"LMB, JRB, NMH",Good,3,Light,sun,NA,U-R-016,,20190710_123839.jpg,NA,repeat,,TRUE,0,0,no,2,NA,67,71,66,83,NA,NA,,,NA
upper,1,2019-07-10,12:34,13:11,UW,"LMB, JRB, NMH",Good,3,Light,sun,NA,U-R-017,U-CL-001,20190710_124107.jpg,NA,repeat,,test,1,0,No,2,NA,48,40,56,75,70,NA,,,shared tailspill with U-R-018
upper,1,2019-07-10,12:34,13:11,UW,"LMB, JRB, NMH",Good,3,Light,sun,NA,U-R-018,U-CL-001,20190710_124107.jpg,NA,repeat,,test,1,0,No,2,NA,42,42,56,75,70,NA,,,shared tailspill with U-R-017
upper,1,2019-07-10,12:34,13:11,UW,"LMB, JRB, NMH",Good,3,Light,sun,NA,U-R-004,,20190710_124400.jpg,NA,repeat,,TRUE,0,0,no,2,NA,48,35,60,61,52,NA,,,NA
upper,1,2019-07-10,12:34,13:11,UW,"LMB, JRB, NMH",Good,3,Light,sun,NA,U-R-009,,20190710_124604.jpg,NA,repeat,,TRUE,0,0,no,2,NA,49,45,58,48,38,NA,,,NA
upper,1,2019-07-10,12:34,13:11,UW,"LMB, JRB, NMH",Good,3,Light,sun,NA,U-R-005,,20190710_124949.jpg,NA,repeat,,test,0,0,No,2,NA,46,37,42,53,47,NA,,,NA
upper,1,2019-07-10,12:34,13:11,UW,"LMB, JRB, NMH",Good,3,Light,sun,NA,U-R-019,,20190710_125447.jpg,NA,repeat,,TRUE,0,0,no,2,NA,56,39,85,51,53,NA,,,NA
upper,1,2019-07-10,12:34,13:11,UW,"LMB, JRB, NMH",Good,3,Light,sun,NA,U-R-061,,20190710_125729.jpg,NA,new,,TRUE,0,0,no,1,NA,50,38,88,42,44,NA,,,NA
upper,1,2019-07-10,12:34,13:11,UW,"LMB, JRB, NMH",Good,3,Light,sun,NA,U-R-030,,20190710_130123.jpg,NA,repeat,,test,0,0,No,2,NA,36,33,23,46,NA,NA,,,NA
upper,1,2019-07-10,12:34,13:11,UW,"LMB, JRB, NMH",Good,3,Light,sun,NA,U-R-011,U-CL-002,20190710_130544.jpg,NA,repeat,,TRUE,1,1,no,2,NA,NA,NA,140,72,57,NA,,,NA
upper,1,2019-07-10,12:34,13:11,UW,"LMB, JRB, NMH",Good,3,Light,sun,NA,U-R-012,U-CL-002,20190710_130826.jpg,NA,repeat,,TRUE,1,0,no,2,NA,90,69,179,67,62,NA,,,NA
upper,1,2019-07-10,13:11,13:38,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-062,,20190710_131138.jpg,NA,new,,test,0,0,no,1,NA,66,59,70,47,34,NA,,,NA
upper,1,2019-07-10,13:11,13:38,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-037,,20190710_131348.jpg,NA,repeat,,TRUE,0,0,no,2,NA,68,92,118,77,52,NA,,,NA
upper,1,2019-07-10,13:11,13:38,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-010,U-CL-003,20190710_131748.jpg,NA,repeat,,TRUE,1,2,no,2,NA,61,77,NA,NA,NA,NA,,,NA
upper,1,2019-07-10,13:11,13:38,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-063,U-CL-003,20190710_131748.jpg,NA,new,,test,1,0,No,1,NA,50,52,56,52,39,NA,,,NA
upper,1,2019-07-10,13:11,13:38,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-064,U-CL-003,20190710_131748.jpg,NA,new,,TRUE,1,0,no,1,NA,58,77,107,97,61,NA,,,NA
upper,1,2019-07-10,13:11,13:38,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-020,,20190710_132355.jpg,NA,repeat,,test,0,0,No,2,NA,38,27,33,31,25,NA,,,NA
upper,1,2019-07-10,13:11,13:38,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-013,,20190710_132323.jpg,NA,repeat,,test,0,0,No,2,NA,35,32,33,31,NA,NA,,,NA
upper,1,2019-07-10,13:11,13:38,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-065,,20190710_133138.jpg,NA,new,,test,0,0,No,1,NA,70,31,69,35,27,NA,,,NA
upper,1,2019-07-10,13:11,13:38,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-038,U-CL-004,20190710_133558.jpg,NA,repeat,,TRUE,1,0,no,2,NA,46,53,125,83,50,NA,,,NA
upper,1,2019-07-10,13:11,13:38,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-039,U-CL-004,20190710_133558.jpg,NA,repeat,,TRUE,1,2,no,2,NA,79,54,NA,92,79,NA,,,NA
upper,1,2019-07-10,13:11,13:38,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-066,U-CL-004,20190710_133558.jpg,NA,new,,test,1,0,No,1,NA,32,39,37,36,NA,NA,,,NA
upper,1,2019-07-10,13:38,14:12,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-031,U-CL-019,20190710_133928.jpg,NA,repeat,,TRUE,1,3,no,2,NA,56,39,127,104,71,NA,,,shared tailspill with U-R-032
upper,1,2019-07-10,13:38,14:12,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-032,U-CL-019,20190710_133928.jpg,NA,repeat,,TRUE,1,0,no,2,NA,54,55,127,104,71,NA,,,shared tailspill with U-R-031
upper,1,2019-07-10,13:38,14:12,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-021,U-CL-018,20190710_135157.jpg,NA,repeat,,TRUE,1,1,no,2,NA,NA,NA,140,70,49,NA,,,NA
upper,1,2019-07-10,13:38,14:12,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-067,,20190710_135157.jpg,NA,new,,test,0,0,no,1,NA,40,32,50,36,34,NA,,,NA
upper,1,2019-07-10,13:38,14:12,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-068,U-CL-018,20190710_135157.jpg,NA,new,,test,1,0,No,1,NA,23,21,29,23,NA,NA,,,NA
upper,1,2019-07-10,13:38,14:12,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-069,U-CL-018,20190710_135157.jpg,NA,new,,test,1,0,No,1,NA,22,20,69,42,43,NA,,,NA
upper,1,2019-07-10,13:38,14:12,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-040,U-CL-006,20190710_135947.jpg,NA,repeat,,TRUE,1,4,no,2,NA,67,41,NA,NA,NA,NA,,,tailspill scoured by U-R-070's pot
upper,1,2019-07-10,13:38,14:12,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-070,U-CL-006,20190710_135947.jpg,NA,new,,TRUE,1,0,no,1,NA,63,56,63,66,NA,NA,,,NA
upper,1,2019-07-10,13:38,14:12,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-001,U-CL-005,20190710_140451.jpg,NA,repeat,,TRUE,1,4,No,2,NA,37,35,114,72,68,NA,,,shared tailspill with U-R-002
upper,1,2019-07-10,13:38,14:12,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-002,U-CL-005,20190710_140451.jpg,NA,repeat,,TRUE,1,4,No,2,NA,43,35,114,72,68,NA,,,shared tailspill with U-R-001
upper,1,2019-07-10,13:38,14:12,UW,"LMB, JRB, NMH",Good,1,moderate,sun,NA,U-R-071,U-CL-005,20190710_141027.jpg,NA,new,,test,1,0,No,1,NA,27,36,70,44,34,NA,,,NA
upper,1,2019-07-10,14:12,14:46,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-006,U-CL-017,NA,NA,repeat,,TRUE,1,1,no,4,NA,NA,NA,NA,NA,NA,NA,,,scoured and buried by woodie debris
upper,1,2019-07-10,14:12,14:46,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-041,U-CL-017,NA,NA,repeat,,test,1,0,No,4,NA,NA,NA,NA,NA,NA,NA,,,scoured and buried by woodie debris
upper,1,2019-07-10,14:12,14:46,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-014,,20190710_142307.jpg,NA,repeat,,test,0,0,No,2,NA,44,41,50,56,54,NA,,,NA
upper,1,2019-07-10,14:12,14:46,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-072,,20190710_142453.jpg,NA,new,,test,0,0,No,1,NA,33,29,39,44,35,NA,,,NA
upper,1,2019-07-10,14:12,14:46,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-022,U-CL-008,20190710_142720.jpg,NA,repeat,,test,1,0,No,2,NA,NA,NA,NA,NA,NA,NA,,,too obscure for measurements
upper,1,2019-07-10,14:12,14:46,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-023,U-CL-008,20190710_142720.jpg,NA,repeat,,test,1,0,No,2,NA,NA,NA,NA,NA,NA,NA,,,too obscure for measurements
upper,1,2019-07-10,14:12,14:46,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-025,U-CL-009,20190710_143236.jpg,NA,repeat,,TRUE,1,1,no,2,NA,47,52,70,167,154,NA,,,shares a tailspill with U-R-024 and U-R-073
upper,1,2019-07-10,14:12,14:46,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-024,U-CL-009,20190710_143236.jpg,NA,repeat,,TRUE,1,3,no,2,NA,88,47,70,167,154,NA,,,shares a tailspill with U-R-025 and U-R-073
upper,1,2019-07-10,14:12,14:46,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-073,U-CL-009,20190710_143236.jpg,NA,new,,TRUE,1,0,no,1,NA,64,63,70,167,154,NA,,,shares a tailspill with U-R-025 and U-R-024
upper,1,2019-07-10,14:12,14:46,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-074,,20190710_143640.jpg,NA,new,,test,0,0,No,1,NA,23,18,22,15,NA,NA,,,NA
upper,2,2019-07-10,14:12,14:46,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-033,U-CL-010,20190710_144425.jpg,NA,repeat,,test,1,0,No,2,NA,30,88,74,108,108,NA,,,NA
upper,2,2019-07-10,14:46,15:15,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-007,U-CL-010,20190710_144425.jpg,NA,repeat,,TRUE,1,1,no,2,NA,50,45,147,75,NA,NA,,,NA
upper,2,2019-07-10,14:46,15:15,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-042,,20190710_144906.jpg,NA,repeat,,TRUE,0,0,no,2,NA,43,32,60,53,47,NA,,,NA
upper,2,2019-07-10,14:46,15:15,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-008,,20190710_145025.jpg,NA,repeat,,test,0,0,No,2,NA,32,23,55,33,30,NA,,,NA
upper,2,2019-07-10,14:46,15:15,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-015,U-CL-011,20190710_145336.jpg,NA,repeat,,TRUE,1,5,no,2,NA,47,41,151,90,71,NA,,,shared tailspill with U-R-026
upper,2,2019-07-10,14:46,15:15,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-026,U-CL-011,20190710_145336.jpg,NA,repeat,,TRUE,1,0,no,2,NA,41,26,151,90,71,NA,,,shared tailspill with U-R-015
upper,2,2019-07-10,14:46,15:15,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-027,,20190710_145611.jpg,NA,repeat,,TRUE,0,0,no,2,NA,44,38,103,48,40,NA,,,NA
upper,2,2019-07-10,14:46,15:15,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-003,,20190710_145757.jpg,NA,repeat,,TRUE,0,0,no,2,NA,58,65,72,77,54,NA,,,NA
upper,2,2019-07-10,14:46,15:15,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-043,U-CL-012,20190710_150412.jpg,NA,repeat,,TRUE,1,3,no,2,NA,48,46,203,109,64,NA,,,shared tailspill with U-R-044 and U-R-045
upper,2,2019-07-10,14:46,15:15,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-044,U-CL-012,20190710_150412.jpg,NA,repeat,,TRUE,1,4,no,2,NA,43,40,203,109,64,NA,,,shared tailspill with U-R-043 and U-R-045
upper,2,2019-07-10,14:46,15:15,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-045,U-CL-012,20190710_150412.jpg,NA,repeat,,test,1,0,No,2,NA,38,34,203,109,64,NA,,,shared tailspill with U-R-044 and U-R-043
upper,2,2019-07-10,14:46,15:15,UW,"LMB, JRB, NMH",Good,2,Light,sun,NA,U-R-028,U-CL-013,20190710_151107.jpg,NA,repeat,,TRUE,1,3,no,2,NA,69,62,208,105,109,NA,,,shared tailspill with U-R-029
upper,2,2019-07-10,15:15,16:06,UW,"LMB, JRB, NMH",Good,1,Light,sun,NA,U-R-029,U-CL-013,20190710_151107.jpg,NA,repeat,,TRUE,1,3,no,2,NA,49,40,208,105,109,NA,,,shared tailspill with U-R-028
upper,2,2019-07-10,15:15,16:06,UW,"LMB, JRB, NMH",Good,1,Light,sun,NA,U-R-046,,20190710_151746.jpg,NA,repeat,,TRUE,0,0,no,2,NA,40,61,88,74,60,NA,,,NA
upper,4,2019-07-10,15:15,16:06,UW,"LMB, JRB, NMH",Good,1,Light,sun,NA,U-R-075,,20190710_154624.jpg,NA,new,,test,0,0,No,1,NA,23,56,33,70,NA,NA,,,NA
upper,4,2019-07-10,15:15,16:06,UW,"LMB, JRB, NMH",Good,1,Light,sun,NA,U-R-076,,20190710_155126.jpg,NA,new,,TRUE,0,0,no,1,NA,48,77,105,70,62,NA,,,NA
upper,4,2019-07-10,15:15,16:06,UW,"LMB, JRB, NMH",Good,1,Light,sun,NA,U-R-047,,20190710_155257.jpg,NA,repeat,,TRUE,0,0,no,2,NA,55,33,66,72,62,NA,,,NA
upper,4,2019-07-10,15:15,16:06,UW,"LMB, JRB, NMH",Good,1,Light,sun,NA,U-R-048,,20190710_155541.jpg,NA,repeat,,TRUE,0,0,no,2,NA,55,61,90,73,55,NA,,,NA
